,/devices#IntGW-01/metrics/disk-device-read-latency,/devices#IntGW-01/metrics/disk-device-write-latency,/devices#IntGW-02/metrics/disk-device-read-latency,/devices#IntGW-02/metrics/disk-device-write-latency,/devices#RR-01/metrics/disk-device-read-latency,/devices#RR-01/metrics/disk-device-write-latency,/devices#TR-01/metrics/disk-device-read-latency,/devices#TR-01/metrics/disk-device-write-latency,/devices#TR-02/metrics/disk-device-read-latency,/devices#TR-02/metrics/disk-device-write-latency,/computes0/metrics/hardware-ipmi-temperature#03-cpu_2_(0x5)/hardware-ipmi-temperature,/devices#IntGW-01/metrics/cpu_util,/computes0/metrics/hardware/hardware-cpu-load-15min,/devices/modules/Cisco-IOS-XE-bgp-oper/bgp-state-data/neighbors/neighbor/prefix-activity/sent/explicit-withdraw,/devices/modules/Cisco-IOS-XE-bgp-oper/bgp-state-data/neighbors/neighbor/transport/foreign-port,/devices/modules/Cisco-IOS-XE-bgp-oper/bgp-state-data/neighbors/neighbor/transport/local-port,/devices/modules/Cisco-IOS-XE-bgp-oper/bgp-state-data/neighbors/neighbor/bgp-neighbor-counters/received/keepalives,/devices/modules/Cisco-IOS-XE-bgp-oper/bgp-state-data/neighbors/neighbor/bgp-neighbor-counters/sent/keepalives,/devices/modules/openconfig-interfaces/interfaces/interface/state/counters/in-unicast-pkts,/devices/modules/openconfig-interfaces/interfaces/interface/state/counters/out-unicast-pkts,/devices/modules/ietf-interfaces/interfaces-state/interface/statistics/in-unicast-pkts,/devices/modules/ietf-interfaces/interfaces-state/interface/statistics/out-unicast-pkts,/devices/modules/Cisco-IOS-XE-interfaces-oper/interfaces/interface/statistics/in-unicast-pkts,/devices/modules/Cisco-IOS-XE-interfaces-oper/interfaces/interface/statistics/out-unicast-pkts,type,type_code,/devices/modules/openconfig-interfaces/interfaces/interface/subinterfaces/subinterface/state/counters/in-unicast-pkts,/devices/modules/openconfig-interfaces/interfaces/interface/subinterfaces/subinterface/state/counters/out-unicast-pkts,/time
6046,0.0,0.0,2303715404.0,277351180632.0,0.0,0.0,2805620.0,297265571874.0,0.0,0.0,52.0,63.312137846330046,17.14,7,179,52935,234,217,245866162,439996773,245866162,439996773,245866162,439996773,interface-down,3,245866162,439996773,2020-07-03 06:52:00
6047,0.0,0.0,2303715404.0,277351180632.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,62.4716021211356,17.15,7,179,52935,235,218,245868380,440001198,245868380,440001198,245868380,440001198,interface-down,3,245868380,440001198,2020-07-03 06:53:00
6048,10276791.0,295248992214.0,15585759.0,0.0,0.0,0.0,2805620.0,297268719216.0,0.0,0.0,52.0,62.740706533365056,17.2,7,179,52935,236,219,245870574,440005617,245870574,440005617,245870574,440005617,interface-down,3,245870574,440005617,2020-07-03 06:54:00
6049,0.0,0.0,2303715404.0,277351180632.0,0.0,0.0,2805620.0,297268719216.0,0.0,0.0,52.0,62.73381716840036,17.17,7,179,52935,237,220,245872820,440010035,245872820,440010035,245872820,440010035,interface-up,4,245872820,440010035,2020-07-03 06:55:00
6050,0.0,0.0,2303715404.0,277351180632.0,5643616.0,295225802441.0,0.0,0.0,4331170.0,294564377162.0,52.0,63.9968041559349,17.3,7,179,52935,238,220,245874994,440014456,245874994,440014456,245874994,440014456,interface-up,4,245874994,440014456,2020-07-03 06:56:00
6051,0.0,0.0,15585759.0,0.0,5643616.0,295233466540.0,0.0,0.0,4331170.0,294564377162.0,52.0,62.928094745596766,17.23,7,179,52935,239,221,245876970,440018875,245876970,440018875,245876970,440018875,interface-up,4,245876970,440018875,2020-07-03 06:57:00
6052,0.0,0.0,2303715404.0,277360298215.0,0.0,0.0,2805620.0,297274211943.0,4331170.0,294564377162.0,52.0,63.90553750995902,17.22,7,179,52935,240,222,245879150,440023301,245879150,440023301,245879150,440023301,interface-up,4,245879150,440023301,2020-07-03 06:58:00
6053,0.0,0.0,2303715404.0,277360732247.0,5643616.0,295234322909.0,2805620.0,297274211943.0,0.0,0.0,52.0,63.02205788578085,17.17,7,179,52935,241,223,245881406,440027724,245881406,440027724,245881406,440027724,interface-up,4,245881406,440027724,2020-07-03 06:59:00
6054,0.0,0.0,2303715404.0,277360732247.0,5643616.0,295234322909.0,0.0,0.0,4331170.0,294564377162.0,52.0,62.84574117749981,17.45,7,179,52935,243,225,245883577,440032144,245883577,440032144,245883577,440032144,interface-down,3,245883577,440032144,2020-07-03 07:00:00
6055,0.0,0.0,15585759.0,0.0,5643616.0,295234322909.0,0.0,0.0,4331170.0,294570201770.0,53.0,62.99501700406676,17.55,7,179,52935,244,225,245885743,440036566,245885743,440036566,245885743,440036566,interface-down,3,245885743,440036566,2020-07-03 07:01:00
6056,10276791.0,295259710340.0,2303715404.0,277364719963.0,0.0,0.0,2805620.0,297274211943.0,0.0,0.0,52.0,62.99501700406676,17.63,7,179,52935,245,227,245888204,440040986,245888204,440040986,245888204,440040986,interface-down,3,245888204,440040986,2020-07-03 07:02:00
6057,10276791.0,295259710340.0,2303715404.0,277364719963.0,0.0,0.0,2805620.0,297277195292.0,4331170.0,294571849798.0,53.0,63.897928042088,17.63,7,179,52935,246,228,245890461,440045414,245890461,440045414,245890461,440045414,interface-down,3,245890461,440045414,2020-07-03 07:03:00
6058,0.0,0.0,2303715404.0,277364719963.0,5643616.0,295247257316.0,2805620.0,297277195292.0,4331170.0,294571849798.0,53.0,62.9421162706311,17.91,7,179,52935,247,229,245892657,440049835,245892657,440049835,245892657,440049835,interface-down,3,245892657,440049835,2020-07-03 07:04:00
6059,0.0,0.0,15585759.0,0.0,0.0,0.0,0.0,0.0,4331170.0,294571849798.0,53.0,62.9421162706311,17.88,7,179,52935,248,230,245894823,440054254,245894823,440054254,245894823,440054254,interface-down,3,245894823,440054254,2020-07-03 07:05:00
6060,0.0,0.0,15585759.0,0.0,5643616.0,295247257316.0,0.0,0.0,4331170.0,294575390722.0,53.0,63.75470486921078,17.89,7,179,52935,249,230,245896868,440058674,245896868,440058674,245896868,440058674,interface-up,4,245896868,440058674,2020-07-03 07:06:00
6061,0.0,0.0,2303715404.0,277367694535.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,63.008331215182686,17.77,7,179,52935,250,231,245898980,440063093,245898980,440063093,245898980,440063093,interface-up,4,245898980,440063093,2020-07-03 07:07:00
6062,0.0,0.0,15585759.0,0.0,5643616.0,295255483553.0,0.0,0.0,0.0,0.0,53.0,63.008331215182686,17.86,7,179,52935,251,232,245901181,440067519,245901181,440067519,245901181,440067519,interface-up,4,245901181,440067519,2020-07-03 07:08:00
6063,10276791.0,295265320213.0,2303715404.0,277378467843.0,5643616.0,295255483553.0,0.0,0.0,0.0,0.0,53.0,62.30640686264543,17.91,7,179,52935,252,233,245903374,440071939,245903374,440071939,245903374,440071939,interface-up,4,245903374,440071939,2020-07-03 07:09:00
6064,0.0,0.0,15585759.0,0.0,5643616.0,295255483553.0,0.0,0.0,0.0,0.0,53.0,62.879834044587646,17.91,7,179,52935,253,234,245905577,440076360,245905577,440076360,245905577,440076360,interface-up,4,245905577,440076360,2020-07-03 07:10:00
6065,0.0,0.0,2303715404.0,277378467843.0,5643616.0,295255483553.0,0.0,0.0,0.0,0.0,53.0,56.65258836968509,17.98,8,179,52935,254,235,245907813,440080790,245907813,440080790,245907813,440080790,interface-down,3,245907813,440080790,2020-07-03 07:11:00
6066,10276791.0,295272589793.0,2303715404.0,277386043563.0,5643616.0,295255483553.0,2805620.0,297285238884.0,0.0,0.0,52.0,54.58975128246914,17.83,8,179,52935,256,236,245909983,440085211,245909983,440085211,245909983,440085211,interface-down,3,245909983,440085211,2020-07-03 07:12:00
6067,0.0,0.0,2303715404.0,277386043563.0,5643616.0,295259523431.0,0.0,0.0,0.0,0.0,52.0,54.58975128246914,17.76,8,179,52935,257,237,245912200,440089633,245912200,440089633,245912200,440089633,interface-down,3,245912200,440089633,2020-07-03 07:13:00
6068,0.0,0.0,2303715404.0,277386043563.0,5643616.0,295259523431.0,0.0,0.0,0.0,0.0,51.0,53.99769224623028,17.51,8,179,52935,258,238,245914321,440094057,245914321,440094057,245914321,440094057,interface-down,3,245914321,440094057,2020-07-03 07:14:00
6069,10276791.0,295274715376.0,15585759.0,0.0,0.0,0.0,2805620.0,297288262748.0,0.0,0.0,51.0,55.2343436081565,17.44,8,179,52935,259,239,245916517,440098478,245916517,440098478,245916517,440098478,interface-down,3,245916517,440098478,2020-07-03 07:15:00
6070,0.0,0.0,2303715404.0,277386043563.0,0.0,0.0,2805620.0,297292731167.0,0.0,0.0,51.0,58.92840362971134,17.35,8,179,52935,260,240,245918790,440102898,245918790,440102898,245918790,440102898,interface-up,4,245918790,440102898,2020-07-03 07:16:00
6071,10276791.0,295278502007.0,15585759.0,0.0,0.0,0.0,2805620.0,297293267646.0,0.0,0.0,52.0,63.43505171663666,17.41,8,179,52935,261,241,245921028,440107318,245921028,440107318,245921028,440107318,interface-up,4,245921028,440107318,2020-07-03 07:17:00
6072,10276791.0,295278502007.0,15585759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,63.11894471399616,17.65,8,179,52935,262,242,245923227,440111738,245923227,440111738,245923227,440111738,interface-up,4,245923227,440111738,2020-07-03 07:18:00
6073,0.0,0.0,2303715404.0,277394774468.0,5643616.0,295267184324.0,0.0,0.0,0.0,0.0,53.0,62.99097072281198,17.52,8,179,52935,263,243,245925492,440116162,245925492,440116162,245925492,440116162,interface-up,4,245925492,440116162,2020-07-03 07:19:00
6074,10276791.0,295292243756.0,15585759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,62.90423409460927,17.79,8,179,52935,264,245,245927611,440120600,245927611,440120600,245927611,440120600,interface-up,4,245927611,440120600,2020-07-03 07:20:00
6075,0.0,0.0,2303715404.0,277394774468.0,0.0,0.0,0.0,0.0,4331170.0,294591521362.0,53.0,64.11484203141903,17.8,8,179,52935,265,245,245929862,440125022,245929862,440125022,245929862,440125022,interface-down,3,245929862,440125022,2020-07-03 07:21:00
6076,10276791.0,295298166002.0,15585759.0,0.0,5643616.0,295267184324.0,0.0,0.0,4331170.0,294592432272.0,53.0,63.186106129636165,17.86,8,179,52935,267,246,245931889,440129441,245931889,440129441,245931889,440129441,interface-down,3,245931889,440129441,2020-07-03 07:22:00
6077,0.0,0.0,2303715404.0,277399011766.0,5643616.0,295271184177.0,2805620.0,297300056247.0,0.0,0.0,53.0,63.45133884580344,17.83,8,179,52935,268,247,245933882,440133860,245933882,440133860,245933882,440133860,interface-down,3,245933882,440133860,2020-07-03 07:23:00
6078,0.0,0.0,15585759.0,0.0,0.0,0.0,2805620.0,297300056247.0,0.0,0.0,53.0,63.45133884580344,17.73,8,179,52935,269,248,245935891,440138285,245935891,440138285,245935891,440138285,interface-down,3,245935891,440138285,2020-07-03 07:24:00
6079,10276791.0,295298166002.0,2303715404.0,277399011766.0,5643616.0,295271184177.0,2805620.0,297300056247.0,4331170.0,294592432272.0,53.0,62.95133081698104,17.76,8,179,52935,270,249,245938060,440142706,245938060,440142706,245938060,440142706,interface-down,3,245938060,440142706,2020-07-03 07:25:00
6080,0.0,0.0,2303715404.0,277399011766.0,5643616.0,295271184177.0,0.0,0.0,4331170.0,294595277754.0,53.0,62.95133081698104,17.68,8,179,52935,271,250,245940283,440147127,245940283,440147127,245940283,440147127,interface-up,4,245940283,440147127,2020-07-03 07:26:00
6081,0.0,0.0,15585759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,63.04420730230453,17.62,8,179,52935,272,251,245942417,440151549,245942417,440151549,245942417,440151549,interface-up,4,245942417,440151549,2020-07-03 07:27:00
6082,0.0,0.0,2303715404.0,277406970731.0,0.0,0.0,0.0,0.0,4331170.0,294595684202.0,52.0,62.49134029549304,17.56,8,179,52935,273,252,245944548,440155969,245944548,440155969,245944548,440155969,interface-up,4,245944548,440155969,2020-07-03 07:28:00
6083,0.0,0.0,2303715404.0,277407520861.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,62.994622633540565,17.51,8,179,52935,274,253,245946575,440160394,245946575,440160394,245946575,440160394,interface-up,4,245946575,440160394,2020-07-03 07:29:00
6084,0.0,0.0,2303715404.0,277407520861.0,5643616.0,295279191013.0,2805620.0,297306756122.0,0.0,0.0,53.0,63.74959641176246,17.48,8,179,52935,275,254,245948741,440164813,245948741,440164813,245948741,440164813,interface-up,4,245948741,440164813,2020-07-03 07:30:00
6085,0.0,0.0,15585759.0,0.0,5643616.0,295279191013.0,0.0,0.0,0.0,0.0,52.0,63.5198619703595,17.33,8,179,52935,276,256,245951013,440169244,245951013,440169244,245951013,440169244,tap-loss-start,5,245951013,440169244,2020-07-03 07:31:00
6086,0.0,0.0,2303715404.0,277412685383.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,62.49158017136559,17.33,8,179,52935,278,257,245953170,440173667,245953170,440173667,245953170,440173667,tap-loss-start,5,245953170,440173667,2020-07-03 07:32:00
6087,0.0,0.0,2303715404.0,277412685383.0,0.0,0.0,2805620.0,297312652291.0,4331170.0,294602391623.0,53.0,62.49158017136559,17.33,8,179,52935,279,258,245955368,440178087,245955368,440178087,245955368,440178087,tap-loss-start,5,245955368,440178087,2020-07-03 07:33:00
6088,0.0,0.0,2303715404.0,277412685383.0,0.0,0.0,2805620.0,297312652291.0,0.0,0.0,52.0,62.46030709371318,17.29,8,179,52935,280,259,245957572,440182511,245957572,440182511,245957572,440182511,tap-loss-start,5,245957572,440182511,2020-07-03 07:34:00
6089,0.0,0.0,15585759.0,0.0,0.0,0.0,0.0,0.0,4331170.0,294602391623.0,53.0,62.3991867581984,17.83,8,179,52935,281,260,245959749,440186931,245959749,440186931,245959749,440186931,tap-loss-start,5,245959749,440186931,2020-07-03 07:35:00
6090,10276791.0,295312812408.0,15585759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,62.2265947325069,18.72,8,179,52935,282,261,245961986,440191350,245961986,440191350,245961986,440191350,tap-loss-stop,6,245961986,440191350,2020-07-03 07:36:00
6091,10276791.0,295313267493.0,15585759.0,0.0,5643616.0,295289657955.0,2805620.0,297315881481.0,4331170.0,294605521999.0,53.0,63.39854118181548,18.68,8,179,52935,283,262,245964191,440195769,245964191,440195769,245964191,440195769,tap-loss-stop,6,245964191,440195769,2020-07-03 07:37:00
6092,0.0,0.0,2303715404.0,277421910188.0,5643616.0,295308228312.0,2805620.0,297318410933.0,0.0,0.0,53.0,63.35964972641639,18.8,8,179,52935,284,263,245966367,440200190,245966367,440200190,245966367,440200190,tap-loss-stop,6,245966367,440200190,2020-07-03 07:38:00
6093,10276791.0,295313267493.0,15585759.0,0.0,0.0,0.0,2805620.0,297318410933.0,0.0,0.0,53.0,63.1666718065494,18.76,8,179,52935,285,264,245968594,440204617,245968594,440204617,245968594,440204617,tap-loss-stop,6,245968594,440204617,2020-07-03 07:39:00
6094,0.0,0.0,2303715404.0,277422390315.0,5643616.0,295308228312.0,2805620.0,297318410933.0,0.0,0.0,53.0,63.86789740392092,18.74,8,179,52935,286,265,245970704,440209036,245970704,440209036,245970704,440209036,tap-loss-stop,6,245970704,440209036,2020-07-03 07:40:00
6095,0.0,0.0,15585759.0,0.0,5643616.0,295308228312.0,0.0,0.0,4331170.0,294608775162.0,52.0,63.41119367278579,18.98,8,179,52935,287,266,245972920,440213458,245972920,440213458,245972920,440213458,tap-loss-stop,6,245972920,440213458,2020-07-03 07:41:00
6096,10276791.0,295320502107.0,2303715404.0,277425553173.0,5643616.0,295308228312.0,2805620.0,297318410933.0,4331170.0,294612064975.0,52.0,62.69469718807177,18.82,8,179,52935,288,267,245975126,440217877,245975126,440217877,245975126,440217877,tap-loss-start,5,245975126,440217877,2020-07-03 07:42:00
6097,10276791.0,295320502107.0,15585759.0,0.0,5643616.0,295312542413.0,0.0,0.0,0.0,0.0,52.0,62.69469718807177,18.73,8,179,52935,289,269,245977237,440222295,245977237,440222295,245977237,440222295,tap-loss-start,5,245977237,440222295,2020-07-03 07:43:00
6098,0.0,0.0,2303715404.0,277428789948.0,0.0,0.0,2805620.0,297322020982.0,0.0,0.0,52.0,62.00599734349127,18.73,8,179,52935,291,270,245979484,440226723,245979484,440226723,245979484,440226723,tap-loss-start,5,245979484,440226723,2020-07-03 07:44:00
6099,10276791.0,295322445427.0,15585759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,63.01734853148101,18.54,8,179,52935,292,271,245981635,440231144,245981635,440231144,245981635,440231144,tap-loss-start,5,245981635,440231144,2020-07-03 07:45:00
6100,10276791.0,295326079150.0,15585759.0,0.0,5643616.0,295312542413.0,0.0,0.0,4331170.0,294615893143.0,52.0,62.54562601384677,18.5,8,179,52935,293,272,245983894,440235563,245983894,440235563,245983894,440235563,tap-loss-start,5,245983894,440235563,2020-07-03 07:46:00
6101,10276791.0,295326496027.0,15585759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,62.85834437613168,18.41,8,179,52935,294,273,245986075,440239982,245986075,440239982,245986075,440239982,tap-loss-stop,6,245986075,440239982,2020-07-03 07:47:00
6102,10276791.0,295326496027.0,15585759.0,0.0,5643616.0,295318305592.0,0.0,0.0,0.0,0.0,52.0,62.85834437613168,18.29,8,179,52935,295,274,245988232,440244403,245988232,440244403,245988232,440244403,tap-loss-stop,6,245988232,440244403,2020-07-03 07:48:00
6103,10276791.0,295326496027.0,15585759.0,0.0,5643616.0,295318305592.0,0.0,0.0,0.0,0.0,52.0,63.254697248817656,18.28,8,179,52935,296,275,245990376,440248827,245990376,440248827,245990376,440248827,tap-loss-stop,6,245990376,440248827,2020-07-03 07:49:00
6104,10276791.0,295330175979.0,15585759.0,0.0,5643616.0,295318305592.0,0.0,0.0,0.0,0.0,53.0,63.254697248817656,18.15,8,179,52935,297,276,245992395,440253250,245992395,440253250,245992395,440253250,tap-loss-stop,6,245992395,440253250,2020-07-03 07:50:00
6105,0.0,0.0,15585759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,63.41879620060343,18.05,8,179,52935,298,277,245994532,440257684,245994532,440257684,245994532,440257684,tap-loss-stop,6,245994532,440257684,2020-07-03 07:51:00
6106,10276791.0,295333320160.0,2303715404.0,277441105012.0,5643616.0,295318305592.0,2805620.0,297329553809.0,0.0,0.0,53.0,62.78516781564784,18.11,8,179,52935,299,279,245996521,440262105,245996521,440262105,245996521,440262105,tap-loss-start,5,245996521,440262105,2020-07-03 07:52:00
6107,0.0,0.0,15585759.0,0.0,5643616.0,295323244850.0,0.0,0.0,0.0,0.0,53.0,61.89313534260324,18.08,8,179,52935,300,280,245998558,440266524,245998558,440266524,245998558,440266524,tap-loss-start,5,245998558,440266524,2020-07-03 07:53:00
6108,10276791.0,295333320160.0,15585759.0,0.0,0.0,0.0,2805620.0,297333102086.0,0.0,0.0,53.0,61.89313534260324,18.03,8,179,52935,301,281,246000849,440270947,246000849,440270947,246000849,440270947,tap-loss-start,5,246000849,440270947,2020-07-03 07:54:00
6109,10276791.0,295333320160.0,2303715404.0,277441489734.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,62.02876879983885,18.01,8,179,52935,302,282,246003017,440275366,246003017,440275366,246003017,440275366,tap-loss-start,5,246003017,440275366,2020-07-03 07:55:00
6110,10276791.0,295336549519.0,15585759.0,0.0,0.0,0.0,0.0,0.0,4331170.0,294628173690.0,54.0,61.9185770919875,18.04,8,179,52935,304,283,246005073,440279787,246005073,440279787,246005073,440279787,tap-loss-start,5,246005073,440279787,2020-07-03 07:56:00
6111,0.0,0.0,15585759.0,0.0,5643616.0,295330499312.0,2805620.0,297336779787.0,4331170.0,294628502378.0,53.0,62.22134160666079,17.99,8,179,52935,305,284,246007313,440284208,246007313,440284208,246007313,440284208,tap-loss-stop,6,246007313,440284208,2020-07-03 07:57:00
6112,0.0,0.0,2303715404.0,277451614386.0,5643616.0,295331696272.0,2805620.0,297348342802.0,4331170.0,294628502378.0,53.0,62.22134160666079,18.06,8,179,52935,306,285,246009512,440288629,246009512,440288629,246009512,440288629,tap-loss-stop,6,246009512,440288629,2020-07-03 07:58:00
6113,0.0,0.0,15585759.0,0.0,0.0,0.0,2805620.0,297348342802.0,0.0,0.0,53.0,62.62358873581602,18.06,8,179,52935,307,286,246011770,440293052,246011770,440293052,246011770,440293052,tap-loss-stop,6,246011770,440293052,2020-07-03 07:59:00
6114,0.0,0.0,15585759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,63.00241215683978,18.13,8,179,52935,308,287,246014013,440297473,246014013,440297473,246014013,440297473,tap-loss-stop,6,246014013,440297473,2020-07-03 08:00:00
6115,0.0,0.0,15585759.0,0.0,5643616.0,295331696272.0,0.0,0.0,4331170.0,294632021035.0,53.0,63.128501534806986,18.03,8,179,52935,309,288,246016225,440301892,246016225,440301892,246016225,440301892,tap-loss-stop,6,246016225,440301892,2020-07-03 08:01:00
6116,10276791.0,295343155411.0,15585759.0,0.0,5643616.0,295331696272.0,0.0,0.0,0.0,0.0,53.0,63.128501534806986,18.28,8,179,52935,310,289,246018657,440306312,246018657,440306312,246018657,440306312,tap-loss-stop,6,246018657,440306312,2020-07-03 08:02:00
6117,0.0,0.0,2303715404.0,277455704807.0,0.0,0.0,2805620.0,297351411902.0,4331170.0,294636570312.0,53.0,61.06223330074025,18.27,8,179,52935,311,290,246020943,440310734,246020943,440310734,246020943,440310734,tap-loss-start,5,246020943,440310734,2020-07-03 08:03:00
6118,0.0,0.0,15585759.0,0.0,0.0,0.0,0.0,0.0,4331170.0,294636570312.0,53.0,59.99832066577625,18.22,8,179,52935,313,291,246023091,440315158,246023091,440315158,246023091,440315158,tap-loss-start,5,246023091,440315158,2020-07-03 08:04:00
6119,0.0,0.0,15585759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,61.16948954974633,18.24,8,179,52935,314,293,246025362,440319577,246025362,440319577,246025362,440319577,tap-loss-start,5,246025362,440319577,2020-07-03 08:05:00
6120,0.0,0.0,2303715404.0,277455704807.0,5643616.0,295335094118.0,2805620.0,297354418858.0,0.0,0.0,53.0,61.21958822757989,18.19,8,179,52935,315,294,246027381,440324000,246027381,440324000,246027381,440324000,tap-loss-start,5,246027381,440324000,2020-07-03 08:06:00
6121,10276791.0,295347023119.0,2303715404.0,277460238600.0,5643616.0,295341945342.0,0.0,0.0,4331170.0,294639917758.0,52.0,61.21958822757989,18.11,8,179,52935,316,295,246029552,440328418,246029552,440328418,246029552,440328418,tap-loss-start,5,246029552,440328418,2020-07-03 08:07:00
6122,10276791.0,295347023119.0,15585759.0,0.0,5643616.0,295342791979.0,0.0,0.0,0.0,0.0,52.0,61.40763434943133,18.0,8,179,52935,317,296,246031813,440332838,246031813,440332838,246031813,440332838,tap-loss-stop,6,246031813,440332838,2020-07-03 08:08:00
6123,10276791.0,295347023119.0,15585759.0,0.0,0.0,0.0,2805620.0,297359561206.0,4331170.0,294648749005.0,53.0,62.8629075737628,18.08,8,179,52935,318,297,246034076,440337268,246034076,440337268,246034076,440337268,tap-loss-stop,6,246034076,440337268,2020-07-03 08:09:00
6124,10276791.0,295350637694.0,15585759.0,0.0,5643616.0,295342791979.0,2805620.0,297359561206.0,0.0,0.0,53.0,62.8629075737628,18.01,8,179,52935,319,298,246036274,440341688,246036274,440341688,246036274,440341688,tap-loss-stop,6,246036274,440341688,2020-07-03 08:10:00
6125,10276791.0,295354306101.0,2303715404.0,277464419456.0,0.0,0.0,2805620.0,297359561206.0,0.0,0.0,53.0,62.69820320557817,18.04,8,179,52935,320,299,246038482,440346119,246038482,440346119,246038482,440346119,tap-loss-stop,6,246038482,440346119,2020-07-03 08:11:00
6126,0.0,0.0,15585759.0,0.0,5643616.0,295342791979.0,2805620.0,297359561206.0,4331170.0,294653151279.0,53.0,62.9795153409085,17.89,8,179,52935,321,300,246040653,440350538,246040653,440350538,246040653,440350538,tap-loss-stop,6,246040653,440350538,2020-07-03 08:12:00
6127,0.0,0.0,2303715404.0,277468646671.0,5643616.0,295346554535.0,0.0,0.0,4331170.0,294656371491.0,53.0,62.9795153409085,17.77,8,179,52935,322,301,246042818,440354958,246042818,440354958,246042818,440354958,tap-loss-start,5,246042818,440354958,2020-07-03 08:13:00
6128,0.0,0.0,15585759.0,0.0,5643616.0,295346554535.0,0.0,0.0,0.0,0.0,54.0,62.20560050093379,17.86,8,179,52935,323,302,246045055,440359383,246045055,440359383,246045055,440359383,tap-loss-start,5,246045055,440359383,2020-07-03 08:14:00
6129,10276791.0,295354767433.0,15585759.0,0.0,0.0,0.0,2805620.0,297363371767.0,0.0,0.0,54.0,61.27986443211226,17.8,8,179,52935,324,303,246047221,440363803,246047221,440363803,246047221,440363803,tap-loss-start,5,246047221,440363803,2020-07-03 08:15:00
6130,0.0,0.0,15585759.0,0.0,0.0,0.0,2805620.0,297365559279.0,0.0,0.0,54.0,61.65090251775064,17.8,8,179,52935,325,304,246049455,440368224,246049455,440368224,246049455,440368224,tap-loss-start,5,246049455,440368224,2020-07-03 08:16:00
6131,10276791.0,295358774997.0,15585759.0,0.0,0.0,0.0,0.0,0.0,4331170.0,294660338213.0,53.0,61.65090251775064,17.79,8,179,52935,326,305,246051603,440372643,246051603,440372643,246051603,440372643,tap-loss-start,5,246051603,440372643,2020-07-03 08:17:00
6132,0.0,0.0,15585759.0,0.0,0.0,0.0,2805620.0,297369319898.0,0.0,0.0,53.0,61.74439040422224,17.94,8,179,52935,328,307,246053679,440377064,246053679,440377064,246053679,440377064,tap-loss-stop,6,246053679,440377064,2020-07-03 08:18:00
6133,0.0,0.0,2303715404.0,277480044746.0,5643616.0,295355562804.0,2805620.0,297369319898.0,4331170.0,294660338213.0,53.0,62.70904788109133,17.97,8,179,52935,329,308,246055924,440381489,246055924,440381489,246055924,440381489,tap-loss-stop,6,246055924,440381489,2020-07-03 08:19:00
6134,10276791.0,295361683623.0,15585759.0,0.0,0.0,0.0,2805620.0,297369319898.0,0.0,0.0,53.0,62.24987399269953,17.97,8,179,52935,330,309,246058159,440385927,246058159,440385927,246058159,440385927,tap-loss-stop,6,246058159,440385927,2020-07-03 08:20:00
6135,10276791.0,295364525961.0,15585759.0,0.0,0.0,0.0,0.0,0.0,4331170.0,294663971393.0,52.0,62.35687406134609,18.1,8,179,52935,331,310,246060401,440390349,246060401,440390349,246060401,440390349,tap-loss-stop,6,246060401,440390349,2020-07-03 08:21:00
6136,0.0,0.0,2303715404.0,277484184976.0,5643616.0,295364787953.0,2805620.0,297369319898.0,4331170.0,294667637417.0,52.0,61.82600659708912,18.01,8,179,52935,332,311,246062358,440394768,246062358,440394768,246062358,440394768,tap-loss-stop,6,246062358,440394768,2020-07-03 08:22:00
6137,0.0,0.0,15585759.0,0.0,5643616.0,295365658138.0,2805620.0,297372688791.0,4331170.0,294667637417.0,52.0,62.73562450090009,18.23,8,179,52935,333,312,246064419,440399186,246064419,440399186,246064419,440399186,tap-loss-stop,6,246064419,440399186,2020-07-03 08:23:00
6138,0.0,0.0,15585759.0,0.0,5643616.0,295365658138.0,0.0,0.0,0.0,0.0,52.0,63.00800490659252,18.15,8,179,52935,334,313,246066677,440403609,246066677,440403609,246066677,440403609,tap-loss-start,5,246066677,440403609,2020-07-03 08:24:00
6139,0.0,0.0,15585759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,62.54955303561009,18.12,8,179,52935,335,314,246068724,440408030,246068724,440408030,246068724,440408030,tap-loss-start,5,246068724,440408030,2020-07-03 08:25:00
6140,0.0,0.0,15585759.0,0.0,0.0,0.0,2805620.0,297375729675.0,0.0,0.0,53.0,63.84930986535837,18.22,8,179,52935,336,315,246070938,440412450,246070938,440412450,246070938,440412450,tap-loss-start,5,246070938,440412450,2020-07-03 08:26:00
